,flux,unix_time
626,10.02,1658132919.39206
627,10.01,1658132919.4452605
628,10.0,1658132919.4947069
629,10.0,1658132919.547537
630,10.0,1658132919.5967536
631,10.0,1658132919.6459496
632,10.0,1658132919.6991487
633,10.0,1658132919.7483943
634,10.0,1658132919.8014553
635,10.0,1658132919.8507755
636,10.0,1658132919.9040904
637,10.0,1658132919.9530432
638,10.0,1658132920.0023315
639,10.0,1658132920.05555
640,10.5,1658132920.1047533
641,10.75,1658132920.158046
642,10.88,1658132920.2070262
643,10.94,1658132920.260561
644,10.97,1658132920.3094685
645,10.98,1658132920.3627908
646,10.99,1658132920.4118118
647,11.5,1658132920.4609919
648,11.75,1658132920.5140836
649,11.87,1658132920.563456
650,11.94,1658132920.616712
651,11.97,1658132920.6656091
652,11.98,1658132920.7193463
653,11.99,1658132920.7681448
654,12.0,1658132920.8213959
655,12.0,1658132920.8707514
656,12.0,1658132920.9197705
657,12.0,1658132920.9728677
658,12.0,1658132921.022305
659,12.0,1658132921.0752783
660,12.0,1658132921.1242876
661,12.0,1658132921.1779068
662,12.0,1658132921.2269135
663,12.0,1658132921.280111
664,12.0,1658132921.329475
665,12.0,1658132921.3783946
666,12.0,1658132921.4320066
667,12.0,1658132921.4809322
668,12.0,1658132921.5341737
669,12.0,1658132921.583298
670,12.0,1658132921.6363518
671,12.0,1658132921.6859205
672,12.0,1658132921.7347894
673,12.0,1658132921.7880223
674,12.0,1658132921.8372436
675,12.0,1658132921.8906813
676,12.0,1658132921.939505
677,12.0,1658132921.9927871
678,12.0,1658132922.041873
679,12.0,1658132922.0950716
680,12.0,1658132922.1444507
681,12.0,1658132922.1936154
682,12.0,1658132922.2468019
683,12.0,1658132922.2960453
684,12.0,1658132922.3492365
685,12.0,1658132922.3983777
686,12.0,1658132922.4516165
687,12.0,1658132922.5005689
688,12.0,1658132922.554151
689,12.0,1658132922.6030047
690,12.0,1658132922.652476
691,12.0,1658132922.7054965
692,12.0,1658132922.7548757
693,12.0,1658132922.8078663
694,12.0,1658132922.8571088
695,12.0,1658132922.9102538
696,12.0,1658132922.9597049
697,12.0,1658132923.0085127
698,12.0,1658132923.0617726
699,12.0,1658132923.1111622
700,12.0,1658132923.1641731
701,12.0,1658132923.2134206
702,12.0,1658132923.266599
703,12.0,1658132923.3158004
704,12.0,1658132923.3693168
